Time,Error_X,Error_Y,Theta
18.474480152130127,-2,1,0.5502168547698428
18.584108591079712,-2,1,0.5522536803436949
18.690269470214844,-2,1,0.5556513763761718
18.79735541343689,-2,1,0.552086256477012
18.898602724075317,-2,1,0.5524866013158158
19.0090651512146,-2,1,0.5514405374321707
19.118001222610474,-2,1,0.5527894879707641
19.22369360923767,-2,1,0.5510672065567909
19.32631826400757,-2,1,0.5507605589215144
19.427192449569702,-2,1,0.5513165265640548
19.528001308441162,-2,1,0.5511306326875889
19.638202667236328,-2,1,0.5515912335859338
19.74476408958435,-2,1,0.5503952653757296
19.853681087493896,-2,1,0.5520542195873234
19.957200288772583,-2,1,0.5487911626130799
20.064434051513672,-2,1,0.5508750063854224
20.165748357772827,-2,1,0.5507159072754751
20.27371096611023,-2,1,0.549445672353451
20.380674362182617,-2,1,0.5506322683081846
20.48134970664978,-2,1,0.5470389439418476
20.58560538291931,-2,1,0.5480974908956819
20.686299085617065,-2,1,0.5499656197712048
20.79740071296692,-2,1,0.5491295910259182
20.903996229171753,-2,1,0.5477150854744709
21.007051467895508,-2,1,0.5481594396607972
21.115466594696045,-2,1,0.5457038536126299
21.2225501537323,-2,1,0.5480533702414734
21.330275297164917,-2,1,0.5466574656215692
21.431202173233032,-2,1,0.5485355326583263
21.539055109024048,-2,1,0.5700943555170203
21.65062141418457,-2,1,0.5773884877277514
21.757127285003662,-2,1,0.5805739721665562
21.860304832458496,-2,1,0.5838466112161184
21.962995052337646,-2,1,0.587489072423016
22.065935134887695,-2,1,0.5935149863634561
22.175565719604492,-2,1,0.6039019183303779
22.277733087539673,-2,1,0.6127582460312336
22.38735008239746,-2,1,0.6179682808569417
22.495261907577515,-1,2,0.6219595570463288
22.59614062309265,-1,1,0.6333874247640703
22.70107412338257,-1,1,0.6316148827746545
22.810142993927002,-1,1,0.6340893090175347
22.922152280807495,-1,2,0.639745209466478
23.026597499847412,-1,1,0.6436005756641234
23.13481092453003,-1,2,0.6460462376277233
23.240471839904785,-1,2,0.6565534313191624
23.345131874084473,-1,2,0.6646651515329292
23.448063850402832,-1,2,0.679037523334779
23.55678629875183,-1,2,0.6910432958911233
23.66575860977173,-1,2,0.70716511108644
23.773442268371582,-1,2,0.716155120502031
23.884347200393677,-1,2,0.7260949089801743
23.990222692489624,-1,2,0.7215715089950098
24.09349751472473,0,2,0.7296312002256151
24.202279567718506,0,2,0.731606579223187
24.30937886238098,0,2,0.773379921906806
24.415828943252563,0,2,0.816673707490149
24.519923210144043,0,2,0.8503945825256465
24.620479106903076,0,2,0.8955601099259293
24.728047132492065,-1,2,0.9376695560078684
24.829736471176147,0,0,0.9436826369417965
24.94021725654602,0,0,0.996584878762856
25.04572319984436,0,0,1.0945264106516401
25.14599847793579,0,1,1.1363593627045276
25.254661321640015,0,1,1.1375556665881164
25.356054067611694,0,1,1.1344296083020167
25.456108808517456,0,1,1.138873228549232
25.55735731124878,0,1,1.1353295860683952
25.669222354888916,0,1,1.1356728907582707
25.773200750350952,0,2,1.1383261667525921
25.8827486038208,0,1,1.140332216917929
25.99125909805298,0,1,1.139145375341714
26.101859092712402,-1,2,1.1554621205822322
26.20689821243286,0,2,1.1908988634293842
26.313718795776367,0,2,1.2559189278705454
26.424426078796387,1,0,1.360178863256859
26.532338857650757,1,0,1.3883746301425073
26.633493185043335,1,0,1.4541953553977292
26.74207091331482,1,1,1.5370596715507063
26.844455003738403,1,1,1.5944293972353065
26.946178436279297,2,1,1.6584853316141082
27.049253225326538,2,2,1.7561200225979843
27.155000925064087,2,1,1.8131115688485158
27.256425380706787,2,1,1.8362521970231274
27.356624603271484,2,2,1.849906893374205
27.456878423690796,2,0,1.860634886411904
27.567346572875977,2,0,1.8700278449098313
27.671112060546875,3,0,1.9447768035814108
27.773006677627563,3,0,2.006275339446036
27.879244089126587,3,1,2.062696048313151
27.98351740837097,4,1,2.1087996749177944
28.08968758583069,4,1,2.1320459822166464
28.19947075843811,4,2,2.1721434014826304
28.307350397109985,4,1,2.138141823820092
28.416026830673218,4,1,2.138243065390105
28.516529083251953,5,2,2.163945127287439
28.623563528060913,4,0,2.2105817232051637
28.72382092475891,4,0,2.245316596176429
28.827492475509644,4,0,2.276134461550897
28.93593454360962,5,1,2.341195839513293
29.038357973098755,4,1,2.3710727781799132
29.142383337020874,3,1,2.3751186739055945
29.253340005874634,4,1,2.4254919842210017
29.36021590232849,5,2,2.479747749297811
29.461546421051025,5,1,2.516166742773028
29.569215059280396,3,1,2.5887707922593792
29.67749786376953,4,1,2.604717931971012
29.778805017471313,2,2,2.557705175982339
29.880927324295044,1,0,2.458706405958313
29.9809513092041,2,0,2.4044832583190705
30.08447790145874,2,1,2.3516140731176742
30.189711332321167,3,1,2.375678927614108
30.2971134185791,2,1,2.431220846962635
30.397696256637573,2,1,2.490686368733411
30.50264024734497,4,2,2.565554386444859
30.612215757369995,3,0,2.6557290082550855
30.715405464172363,1,-1,2.7178782018721077
30.819381713867188,3,0,2.7546267101673685
30.928966760635376,1,-1,2.7969386256535183
31.031460523605347,0,-1,2.837833503425184
31.140724897384644,2,0,2.807065169052169
31.248329401016235,2,-1,2.8573197445358343
31.353200435638428,2,0,2.8720973886658006
31.454765796661377,4,0,2.8767854731447384
31.562844038009644,3,0,2.874420135620306
31.662861347198486,4,0,2.866823567972148
31.77039623260498,5,1,2.8834962901444565
31.875515937805176,0,1,2.8977955855912527
31.983361959457397,2,1,2.8961674397919266
32.08953642845154,4,2,2.8854615867573075
32.199936866760254,4,0,3.0123702397967445
32.30511808395386,4,0,3.0568914713893744
32.407092809677124,2,0,3.076084954472003
32.509960412979126,3,0,3.039905505933474
32.61491632461548,4,0,3.0296878727815213
32.72499704360962,-3,1,3.0888166197671865
32.82724928855896,0,1,3.107237188524634
32.936763048172,1,1,0.004849524549283444
33.04110598564148,2,1,0.009073448731565851
33.14868235588074,0,1,3.1230453799949336
33.26037955284119,2,1,3.099783550326647
33.3656439781189,2,0,3.053409572061891
33.4693500995636,0,0,3.0809691198111504
33.575392723083496,2,0,3.1044753689919973
33.68431782722473,4,0,3.1107907266494466
33.78890633583069,3,1,3.0968212101722417
33.89223122596741,3,0,3.1315280470485938
33.99231314659119,4,0,3.1257430220250355
34.09772038459778,0,0,3.0822250827807807
34.20331144332886,-1,0,3.081774175556083
34.30962562561035,0,0,3.0060933874073963
34.41041374206543,0,1,2.863390749592911
34.5124831199646,0,1,2.7788847293031735
34.622342348098755,-1,0,2.7913971568430314
34.731147050857544,-1,0,2.78974084800894
34.83238339424133,-1,0,2.7993207603578267
34.9326593875885,-1,0,2.8378946477395566
35.042036294937134,-1,0,2.8592222272844428
35.14934492111206,0,0,2.898201093305112
35.25607991218567,-1,0,2.9651802555546345
35.360185623168945,0,0,3.029480259288679
35.46559429168701,0,0,3.0724939036268353
35.57372856140137,-1,0,3.1147872721123067
35.67492604255676,-1,0,3.1273922050017724
35.77560114860535,0,0,0.004747629571334581
35.882261991500854,0,0,3.1279137919201574
35.989455699920654,0,0,3.1399241870965433
36.09242129325867,1,0,3.1044711373275806
36.19249987602234,0,0,3.0723613055791335
36.303688049316406,0,0,3.0574325159175038
36.407556772232056,2,0,3.081931342173362
36.50862503051758,0,0,3.0945620426474454
36.61912655830383,0,0,3.1333242143977817
36.721473932266235,1,0,3.075561717854875
36.82927060127258,3,0,3.0539345173517916
36.93064498901367,1,0,3.1219466848279525
37.038474559783936,1,1,3.0830711765914796
37.1425302028656,3,0,3.1066748408968192
37.24450325965881,2,-1,0.01879669632891156
37.34864640235901,-1,-1,0.0011146820387126857
37.451866149902344,0,-1,3.1242149916342665
37.552780628204346,1,0,3.037735868900154
37.657360315322876,0,-1,3.0077777666561714
37.761415004730225,-1,-1,2.9974816681187435
37.87113618850708,-1,-1,2.9899356020043713
37.973039388656616,0,-1,3.0110031645371933
38.077356576919556,-1,-1,3.037305136340777
38.17855143547058,-1,-1,3.0324083818081236
38.2794463634491,-1,-1,3.0199462796144485
38.384836196899414,-1,-1,2.9479794218621946
38.493422508239746,-1,0,2.8394155361649234
38.597901821136475,-1,0,2.7715733141334535
38.70514130592346,-1,0,2.674719826665866
38.80596470832825,-1,0,2.5891316448060344
38.914225816726685,0,1,2.493465537051588
39.021098613739014,0,1,2.471412121456299
39.13123869895935,0,0,2.4708657373550587
39.24163246154785,0,1,2.4883477433845407
39.34424018859863,0,1,2.5326824762572517
39.450833797454834,0,1,2.5944211882132358
39.551188230514526,0,0,2.617663884591295
39.651715993881226,-2,1,2.6520473463897454
39.754727840423584,-1,0,2.7026453503052736
39.85496759414673,0,0,2.735821311877685
39.96102333068848,0,0,2.724727092456727
40.06277513504028,2,1,2.755752971424698
40.172425746917725,0,0,2.7337254879813444
40.2740478515625,1,1,2.7436597408911014
40.38078451156616,2,1,2.7490412792419487
40.4848895072937,0,1,2.7924621291613727
40.58780360221863,1,1,2.789500974214696
40.692399978637695,2,2,2.748300702373245
40.79442286491394,2,1,2.7687846867475665
40.89569449424744,-1,0,2.7738137929021054
40.997461795806885,-1,0,2.7556667063981375
41.10780191421509,-1,0,2.7634438860504886
41.208569288253784,-1,0,2.763223072868686
41.31767439842224,0,0,2.8115197350375793
41.427709341049194,0,1,2.8651925810316974
41.53944635391235,0,1,2.861171819456523
41.64491367340088,0,1,2.8637985018665155
41.75000715255737,0,1,2.803968483296615
41.851470947265625,1,2,2.810357756951519
41.956218957901,0,0,2.8192514449881783
42.05902338027954,-2,1,2.809886077861526
42.159289598464966,0,1,2.8083742250528356
42.27166032791138,0,2,2.8452899587039195
42.38052439689636,0,1,2.8566485356758613
42.49173140525818,1,1,2.871002843834582
42.59614038467407,1,2,2.903188195899376
42.699042320251465,-2,1,2.819050565197169
42.80473756790161,0,0,2.788309290644905
42.91215229034424,1,0,2.850876536577953
43.02039289474487,2,1,2.8643791401732894
43.12167429924011,1,-1,2.9551504382426197
43.235148191452026,2,-1,3.0099657062086234
43.3389356136322,0,-2,3.0783059483253794
43.44224810600281,-1,-2,3.096723958611639
43.54722189903259,0,-1,3.0882322313240813
43.648452281951904,2,-1,3.0938796267864763
43.75214505195618,0,-1,3.036568796581949
43.85773038864136,-1,-1,3.021312662931847
43.962854623794556,0,-2,2.993519473744608
44.06493139266968,1,-2,2.9292735380208854
44.16494584083557,-1,-1,2.947382398777694
44.265573024749756,-2,-1,2.969126814926593
44.37249946594238,0,-1,2.9894250616171387
44.475805044174194,-1,0,3.0314109907924607
44.58106994628906,-2,-2,3.058824760683389
44.6866729259491,0,-3,3.1010636268281213
44.787567138671875,1,-3,0.018562337318217395
44.89192724227905,1,-3,0.03802267703428888
45.002583503723145,-1,-3,0.06326652001180737
45.10540175437927,0,-3,0.06881141394840695
45.21507167816162,0,-3,0.09459299243044098
45.31954002380371,2,-4,0.1514584682641483
45.42942428588867,3,-4,0.1527973181536387
45.53920888900757,0,-4,0.10363503336251113
45.641088008880615,-1,-4,0.12661132019032548
45.7491180896759,0,-4,0.15356152867521441
45.84945034980774,1,-5,0.19849591318347237
45.95535659790039,0,-5,0.34322826346262425
46.06462788581848,-1,-5,0.38624207147997425
46.16489267349243,0,-6,0.46277650055636954
46.267991065979004,0,-4,0.5199509782900358
46.37272644042969,-1,-5,0.49724061606722775
46.476046085357666,0,-5,0.41624696950125584
46.57842803001404,-1,-5,0.40574219220513763
46.68308901786804,-2,-5,0.4021068731693604
46.78788137435913,-1,-5,0.3868321350099567
46.897817611694336,-1,-5,0.3878380854095159
47.00756049156189,-1,-4,0.42092400486040654
47.10938572883606,0,-5,0.4472981868414888
47.21078896522522,-1,-2,0.4446943476248513
47.31682777404785,0,-3,0.38062635663052297
47.41850733757019,1,-3,0.2688464197021804
47.52560019493103,2,-3,0.2014227559333769
47.62786912918091,0,-2,0.15100414017192043
47.733206033706665,1,-2,0.10322559889484431
47.84178042411804,1,-2,0.11317947898584206
47.941824197769165,1,-2,0.14502635000796701
48.04220986366272,1,-3,0.18157772634692648
48.146191120147705,2,-2,0.2760603696071777
48.25753378868103,1,-2,0.27860333508034824
48.360029220581055,0,-2,0.29422714603827016
48.46154022216797,1,-3,0.27395651064232956
48.572280406951904,2,-2,0.24289866859893142
48.67699694633484,0,-2,0.2725630552458765
48.78352665901184,1,-2,0.2321952809560732
48.88387155532837,2,-2,0.1224748189698089
48.99130582809448,0,-2,0.1920021274849551
49.09364104270935,-2,-3,0.23136005759193018
49.20163083076477,0,-2,0.18923437457898018
49.305227518081665,-1,-2,0.22742480638393464
49.40546250343323,-1,-2,0.270254280600679
49.50774574279785,0,-2,0.25406459680259275
49.61215138435364,0,-1,0.29751347903919334
49.71468257904053,0,-1,0.2757749774245719
49.81863808631897,0,-1,0.32869129635982214
49.924527168273926,2,-2,0.4653570997616354
50.033692359924316,-1,0,0.44386392438240835
50.13882112503052,0,0,0.3643004911805904
50.24219346046448,0,0,0.31034529366836494
50.35186767578125,1,0,0.29922517462706427
50.459776639938354,-1,0,0.2632892043645044
50.568873167037964,0,-1,0.22626232476296437
50.67929720878601,1,0,0.25369511435099185
50.77996563911438,1,-1,0.2638785681984622
50.88112115859985,-2,0,0.2934271854753209
50.99095964431763,0,-1,0.2937664030059445
51.09313941001892,1,-1,0.23585402449075216
51.20061707496643,2,-1,0.2349463134877525
51.30294394493103,2,0,0.19776774779789819
51.41453242301941,-3,0,0.15638465884300298
51.519968032836914,-4,1,3.120050471788491
51.622589111328125,-1,2,2.9499215183411778
51.73034715652466,1,3,2.8285831327996362
51.83276700973511,2,5,2.766250007496723
51.9376904964447,0,5,2.7651322423926765
52.04346513748169,-1,5,2.767269350970336
52.14818859100342,-1,4,2.770543382794454
52.25816893577576,-1,4,2.768017504880648
52.35928249359131,-1,4,2.7677520195175287
52.464141607284546,-1,3,2.7700564053707457
52.573108196258545,-1,3,2.769673946150934
52.68132948875427,-1,3,2.769228262935653
52.79077649116516,-1,3,2.7684707499038494
52.8963463306427,-1,4,2.7558114665609867
53.00554013252258,-1,3,2.7546903116226287
53.10610365867615,-1,3,2.7540743675704475
53.21506714820862,-1,3,2.757210474790018
53.324978828430176,-1,3,2.751409371559643
53.43461751937866,-1,3,2.7494441582242204
53.536808490753174,-1,3,2.744194122700344
53.63768172264099,-1,3,2.7375253228565355
53.748188734054565,-1,3,2.7271385403575086
53.856892824172974,-1,3,2.725641930748318
53.96520638465881,-1,3,2.7194420114402167
54.07231378555298,-1,3,2.704061723946726
54.181878089904785,-1,3,2.684055926663847
54.28570795059204,-1,3,2.658288204128331
54.396377086639404,-1,3,2.626528136615875
54.50245189666748,-1,3,2.6003128180179145
54.610968589782715,-1,3,2.5591588034927675
54.715235471725464,-1,3,2.5598096936967822
54.81928777694702,-1,3,2.5583053343500195
54.9290509223938,-1,3,2.5568351091268813
55.039918184280396,-1,3,2.5583803909554805
55.142640590667725,-1,2,2.5604214117140294
55.24347901344299,-1,2,2.560056032901385
55.343934059143066,-1,2,2.5600352898700907
55.451855182647705,-1,2,2.559177127992313
55.56205749511719,-1,2,2.565940217398661
55.672014236450195,-1,2,2.5888392506264597
55.77577543258667,0,2,2.618246113383086
55.87897300720215,0,2,2.6390561459679462
55.98262810707092,0,2,2.6487940209162093
56.08518671989441,0,2,2.647380956828137
56.1950421333313,0,2,2.650228736343122
56.295665979385376,0,2,2.6488467246629614
56.396857500076294,0,2,2.646411844178671
56.49854636192322,0,2,2.6478497070340663
56.603845834732056,0,2,2.6464167587215757
56.70459961891174,0,2,2.6444801175724257
56.80794072151184,0,2,2.6425541764045715
56.90965557098389,0,2,2.6429072167728833
57.01508975028992,0,2,2.638550392770617
57.12025690078735,0,2,2.632528363882671
57.22643303871155,-1,1,2.628403240271967
57.33187437057495,-1,0,2.631915768112314
57.43413472175598,-1,-1,2.631526387365899
57.539116621017456,0,0,2.528386033979007
57.641271114349365,0,0,2.5100008943998455
57.747119665145874,0,0,2.5129403583765155
57.84874653816223,0,0,2.5315565201222316
57.95629692077637,0,0,2.549596394589243
58.05702447891235,0,0,2.5696781129155934
58.16764426231384,1,0,2.620053361672216
58.270435094833374,1,0,2.6637362711969454
58.37109613418579,2,1,2.738798610931462
58.4745934009552,0,0,2.7997394742739727
58.58562111854553,0,1,2.8203268495988354
58.691569328308105,1,0,2.825938645043159
58.79546856880188,1,0,2.8693487222481484
58.89784049987793,0,1,2.864229608157744
58.999141216278076,0,0,2.8966034749539022
59.1019766330719,1,0,2.8704832439995456
59.20573711395264,0,0,2.8373363795600004
59.30783534049988,0,0,2.806204590049108
59.41378617286682,1,0,2.7611845810962556
59.52263522148132,2,0,2.8228585309778693
59.62789344787598,1,0,2.8766626717041888
59.7303946018219,1,0,2.8693108566418153
59.839539527893066,2,0,2.8818378262095847
59.9449245929718,0,0,2.870428621127627
60.04966330528259,1,0,2.9019898763592797
60.15884566307068,2,0,2.9326889234608977
60.264827489852905,0,0,2.895943705912461
60.36844205856323,1,1,2.822457881883766
60.4699342250824,2,0,2.780987013665389
60.57142186164856,3,0,2.7369536414372906
60.68012881278992,3,1,2.7501702898743305
60.7904896736145,2,2,2.8081931190852325
60.897157192230225,0,2,2.795972741627887
61.004549980163574,0,1,2.7528033774724623
61.11060905456543,1,2,2.7772287076023496
61.211010694503784,0,2,2.8219988153263045
61.31339430809021,-3,2,2.818594018564597
61.42175531387329,-3,1,2.8200836837683765
61.527836084365845,-2,2,2.760301152913481
61.63418197631836,0,1,2.7251727254380023
61.74063014984131,-2,-1,2.726433879375262
61.84933567047119,-1,0,2.7396680761665655
61.95638847351074,0,-1,2.779723354325595
62.0668044090271,-2,-1,2.831728412276121
62.16836476325989,0,0,2.8850934571016347
62.27035617828369,0,-1,2.8895151963869923
62.37651824951172,0,0,2.847525353322208
62.483922481536865,2,-1,2.791498502795357
62.589340686798096,0,0,2.7682945330308395
62.68988847732544,0,0,2.7734963341436654
62.800366163253784,1,0,2.773505655518842
62.90858030319214,2,0,2.761500983346571
63.01198101043701,1,0,2.815980229687655
63.11441087722778,2,0,2.864566015651218
63.22453260421753,3,0,2.919587975583717
63.327555656433105,1,0,2.943613590713844
63.43433928489685,1,0,3.0165077382688708
63.543275117874146,2,0,3.028459238581724
63.64702320098877,-2,0,3.0340520860860303
63.756940841674805,-2,0,3.0281386551858422
63.85966634750366,0,0,2.921160107503763
63.967079401016235,0,1,2.825049687786292
64.07179117202759,0,0,2.8379916233503737
64.17218375205994,-1,0,2.840550015152016
64.27442407608032,0,0,2.9152344483357866
64.3796055316925,-1,0,2.91304141654386
64.48666334152222,-1,0,2.9755356169531595
64.59761714935303,0,0,3.00367854840179
64.7072434425354,-2,0,3.0374180091649357
64.80845665931702,-2,0,3.0728248908512623
64.9106605052948,0,1,3.079606146125666
65.01587271690369,-1,0,3.049877202542682
65.12336897850037,0,-1,3.0720474337592205
65.23249554634094,0,0,3.0870001143550234
65.33495211601257,0,-1,0.0065317220130170035
65.44482159614563,2,-2,0.09928632537330673
65.54548192024231,2,-2,0.13963404151795603
65.65081882476807,1,-2,0.08257900794465385
65.75360298156738,0,-1,0.07339686935535594
65.85631465911865,0,-2,0.07253248868467259
65.95664405822754,0,-2,0.06812596258236522
66.05745482444763,0,-2,0.0631210946808201
66.16817665100098,0,-2,0.05417480009084546
66.26946139335632,0,-1,3.081199993646281
66.38037872314453,-1,-1,2.9698833633166024
66.4845941066742,-2,-1,2.8790720991932663
66.59014797210693,-3,-1,2.736701351825975
66.69188833236694,-3,0,2.587570931502364
66.79498195648193,-3,0,2.494468674449061
66.89709782600403,-3,0,2.3916590888540687
67.003413438797,-3,0,2.312713424303858
67.10541892051697,-3,1,2.228380704148176
67.20643401145935,-3,1,2.133721509401047
67.30885434150696,-3,1,2.1210080599025547
67.41049194335938,-3,1,2.1236436017190217
67.5111575126648,-3,1,2.0650213169705585
67.61967968940735,-3,2,1.9652954444418922
67.7251980304718,-3,0,1.8892314764830676
67.83383202552795,-3,0,1.8207844356346081
67.93391108512878,-3,0,1.8108655320426776
68.03763937950134,-3,1,1.823987785048073
68.1463086605072,-3,1,1.8167041399999866
68.25277972221375,-2,2,1.8199646469934352
68.35716080665588,-2,2,1.8703439535067254
68.46778655052185,-2,2,1.9166523478796
68.57028865814209,-1,3,1.9089238089443143
68.67124462127686,-1,1,1.9388822276035342
68.78365206718445,0,0,1.9522378080500582
68.89069700241089,0,2,2.0027068989371486
68.9935154914856,0,3,2.034722641971137
69.09513235092163,1,3,2.0866280056209177
69.20039534568787,1,1,2.1449183630278297
69.30388259887695,2,1,2.177799692819754
69.4056146144867,3,2,2.2107203136243907
69.50608849525452,4,2,2.300925815199964
69.61444115638733,4,1,2.3595405936825027
69.7210922241211,4,-1,2.4204288538226164
69.82338261604309,5,0,2.439220349664429
69.92747569084167,4,0,2.452884548733313
70.038827419281,-1,0,2.4818495202486766
70.1453320980072,0,0,2.4797767240839628
70.24603247642517,1,1,2.5015985901607287
70.35588717460632,1,0,2.4734812529020695
70.46204376220703,1,-1,2.484099627132872
70.56875014305115,2,0,2.4333419220175063
70.67152380943298,-1,-2,2.415096403298216
70.77163982391357,-1,-2,2.3768508681961675
70.87240767478943,0,-1,2.3483523651908045
70.97329568862915,0,0,2.3787207270195827
71.08150887489319,-1,0,2.352609113613497
71.18952560424805,0,0,2.3656139792373723
71.29139137268066,0,1,2.3862574717079554
71.39636707305908,0,0,2.4408541960688384
71.50215005874634,0,0,2.498081010602999
71.60616993904114,1,0,2.5646734703137275
71.70808148384094,1,0,2.629480033862116
71.81007885932922,1,0,2.6498454457191345
71.92014408111572,3,0,2.6892450250017372
72.02148628234863,1,0,2.6889206452821894
72.13023114204407,1,1,2.6561357695550365
72.23589324951172,2,1,2.6316523595449235
72.33980941772461,1,0,2.6073746524144568
72.44876837730408,2,0,2.5343093981511116
72.55829334259033,3,1,2.541132483923687
72.66563105583191,4,2,2.5187448071472307
72.77579665184021,2,0,2.5280190714678668
72.879159450531,2,0,2.5858893344455596
72.99203872680664,3,0,2.611724342036351
73.10056829452515,0,1,2.659811101468932
73.20421648025513,-2,1,2.6512721819330696
73.30962824821472,0,2,2.5233058106005934
73.4126467704773,-1,1,2.4283548096523937
73.51409316062927,-1,1,2.3372982717049915
73.61962747573853,0,3,2.2266343277650225
73.73034143447876,-1,2,2.1748502796249234
73.83642482757568,-1,-3,2.1141081276583717
73.9402391910553,-1,-1,2.0592376290017462
74.04425358772278,-1,0,2.0564911507932067
74.15025615692139,0,0,2.0739114886229375
74.25121068954468,-1,1,2.081788125613535
74.36003112792969,-1,0,2.044082279595017
74.46494483947754,-1,-2,1.9828823568946994
74.57131457328796,-1,-1,1.9386205434450223
74.67818474769592,-1,0,1.9364797908655493
74.7838864326477,-3,-2,1.9423560850287103
74.890052318573,-2,-1,1.9022002580700024
74.99558544158936,-2,0,1.8955908439140399
75.10629558563232,-1,0,1.9384739187204552
75.20647120475769,-1,1,1.9777362162610073
75.3074119091034,-1,1,2.091414312736962
75.41118168830872,0,0,2.1392426840983694
75.51765275001526,0,1,2.1623325341850443
75.61902284622192,1,0,2.1898703133170825
75.7242157459259,1,0,2.2480952689302787
75.8348777294159,1,2,2.265602390516671
75.93629765510559,1,0,2.275349012922166
76.0413568019867,1,-2,2.2952036413203647
76.14512705802917,3,0,2.3603743473679852
76.24629354476929,0,-2,2.4003982336336587
76.34807634353638,1,-2,2.441374257499027
76.46067929267883,2,-1,2.465665064192091
76.56263184547424,3,-1,2.5323953937668664
76.67139625549316,3,0,2.605596108557079
76.77634239196777,5,0,2.623811166440212
76.8795256614685,1,0,2.654770250615361
76.985524892807,0,-1,2.7101058069986994
77.09446787834167,1,-1,2.779245172111321
77.20429921150208,0,0,2.717737582355702
77.31291151046753,-1,-1,2.766521996506097
77.4219000339508,0,-1,2.7686905634647365
77.524982213974,0,0,2.727302356254672
77.63219618797302,0,-1,2.742241910039668
77.73273849487305,-2,-2,2.777087205880607
77.8384850025177,-1,-1,2.7619612532995816
77.93892812728882,-1,-1,2.7171176322414228
78.04379034042358,0,0,2.741834475998663
78.14913606643677,-2,-1,2.7022714636753067
78.25068283081055,-1,-1,2.7050798483256586
78.36073446273804,0,0,2.66859308331936
78.46544456481934,-1,-1,2.6321900366211484
78.56984686851501,-1,-1,2.5964185483230695
78.67811346054077,0,0,2.6164684178943713
78.788813829422,0,0,2.6826073255536724
78.892991065979,2,0,2.7195511888655104
78.99995970726013,2,1,2.708188292110186
79.10597443580627,1,0,2.7657396396546345
79.20733213424683,2,0,2.782517381795761
79.3136932849884,3,0,2.8077532192279664
79.41921186447144,4,0,2.8642138927345755
79.52117013931274,3,0,2.848168282987264
79.63226294517517,1,0,2.8777924833732813
79.73677206039429,1,1,2.900898864767252
79.84185028076172,1,0,2.8904019676935335
79.95110607147217,0,0,2.888616153530254
80.05449390411377,2,0,2.9439394845924665
80.16509652137756,-1,0,2.9925594806946165
80.26793313026428,-1,0,2.978607165990733
80.36872243881226,-1,1,2.9524876130255624
80.47139358520508,-1,0,2.9292790752424436
80.57482171058655,-2,0,2.9308664097088397
80.67804098129272,-1,0,2.919978827236083
80.77912259101868,0,0,2.9002820368575395
80.88879466056824,-2,0,2.883299006192955
80.99625253677368,-1,0,2.8759655709795293
81.10528445243835,-1,0,2.9081620868217857
81.20693159103394,0,0,2.873435979133582
81.31669926643372,0,1,2.8701713462407463
81.42445516586304,1,0,2.945165647662675
81.53488874435425,2,0,3.0180650788600714
81.63569140434265,3,0,3.001518171211351
81.73595762252808,1,0,3.0164875826005377
